date,hour,room,co2,humidity,light,pir,temperature
2013-08-26,8,422,397.56,56.81,27.65,0.0,23.28
2013-08-26,8,423,336.05,54.29,3.48,0.0,23.82
2013-08-26,8,424,381.07,53.96,2.88,0.0,24.17
2013-08-26,8,442,436.84,54.34,3.87,0.0,23.83
2013-08-26,8,446,463.96,57.38,3.27,0.0,22.86
2013-08-26,8,448,362.14,57.12,4.05,0.0,23.27
2013-08-26,8,452,340.98,51.31,2.77,0.0,23.09
2013-08-26,8,454,317.43,58.02,3.25,0.0,23.03
2013-08-26,8,456,404.64,56.04,3.29,0.0,23.4
2013-08-26,8,458,446.09,66.27,5.15,0.32,20.55
2013-08-26,8,462,414.74,61.75,3.99,0.0,22.0
2013-08-26,9,413,447.98,48.52,3.72,0.0,23.8
2013-08-26,9,415,463.56,55.19,17.44,0.0,23.47
2013-08-26,9,417,344.1,55.23,3.43,0.0,23.54
2013-08-26,9,419,440.4,55.59,25.07,0.0,74.97
2013-08-26,9,421,323.11,56.24,18.2,0.0,23.03
2013-08-26,9,422,399.48,56.91,27.58,0.0,23.16
2013-08-26,9,423,336.7,54.14,3.45,0.0,23.78
2013-08-26,9,424,381.2,53.8,2.87,0.0,24.13
2013-08-26,9,442,438.47,54.15,3.94,0.0,23.8
2013-08-26,9,446,465.74,57.18,3.31,0.0,22.84
2013-08-26,9,448,365.49,56.88,4.06,0.0,23.26
2013-08-26,9,452,341.82,51.11,2.77,0.0,23.07
2013-08-26,9,454,318.57,57.8,3.26,0.0,23.01
2013-08-26,9,456,407.37,55.8,3.09,0.0,23.39
2013-08-26,9,458,446.75,66.08,3.72,0.98,20.53
2013-08-26,9,462,418.18,61.54,3.32,0.0,21.98
2013-08-26,10,413,444.14,48.88,3.76,0.0,23.63
2013-08-26,10,415,461.46,55.3,17.46,0.0,23.34
2013-08-26,10,417,342.66,55.35,3.38,0.0,23.43
2013-08-26,10,419,438.1,55.72,25.05,0.0,55.55
2013-08-26,10,421,320.74,56.33,18.16,0.0,22.95
2013-08-26,10,422,395.0,57.1,27.63,0.0,23.05
2013-08-26,10,423,336.84,54.05,3.45,0.0,23.75
2013-08-26,10,424,379.92,53.71,2.85,0.0,24.1
2013-08-26,10,442,435.33,54.08,3.9,0.0,23.77
2013-08-26,10,446,464.58,57.11,3.28,0.0,22.81
2013-08-26,10,448,363.17,56.74,4.08,0.0,23.25
2013-08-26,10,452,340.63,50.97,2.76,0.0,23.05
2013-08-26,10,454,318.37,57.65,3.24,0.0,23.0
2013-08-26,10,456,405.01,55.65,3.18,0.0,23.37
2013-08-26,10,458,444.47,66.01,3.75,0.0,20.54
2013-08-26,10,462,414.46,61.42,3.25,0.0,21.97
2013-08-26,11,413,442.38,49.09,3.8,0.0,23.46
2013-08-26,11,415,460.75,55.38,17.57,0.0,23.23
2013-08-26,11,417,340.64,55.4,3.49,0.0,23.33
2013-08-26,11,419,438.9,55.8,25.09,0.0,68.52
2013-08-26,11,421,320.22,56.43,18.27,0.0,22.82
2013-08-26,11,422,396.85,57.17,27.6,0.0,22.95
2013-08-26,11,423,335.76,53.93,3.34,0.0,23.72
2013-08-26,11,424,379.27,53.59,2.92,0.0,24.07
2013-08-26,11,442,437.43,53.92,3.81,0.0,23.74
2013-08-26,11,446,464.19,57.04,3.28,0.0,22.75
2013-08-26,11,448,362.42,56.57,4.05,0.0,23.23
2013-08-26,11,452,341.39,50.82,2.73,0.0,23.04
2013-08-26,11,454,318.14,57.49,3.27,0.0,22.98
2013-08-26,11,456,405.24,55.49,3.1,0.0,23.35
2013-08-26,11,458,443.57,65.72,3.75,0.0,20.51
2013-08-26,11,462,413.32,61.26,3.31,0.0,21.94
2013-08-26,12,413,442.37,49.61,3.77,0.0,23.3
2013-08-26,12,415,460.55,55.61,17.51,0.0,23.11
2013-08-26,12,417,340.56,55.64,3.42,0.0,23.24
2013-08-26,12,419,438.78,56.05,25.0,0.0,55.36
2013-08-26,12,421,321.18,56.85,18.1,0.0,22.71
2013-08-26,12,422,396.69,57.5,27.68,0.0,22.88
2013-08-26,12,423,336.44,53.95,3.36,0.0,23.7
2013-08-26,12,424,380.06,53.6,2.98,0.0,24.04
2013-08-26,12,442,437.41,54.04,4.01,0.0,23.71
2013-08-26,12,446,465.25,57.13,3.27,0.0,22.74
2013-08-26,12,448,363.21,56.58,4.05,0.0,23.21
2013-08-26,12,452,340.88,50.82,2.7,0.0,23.02
2013-08-26,12,454,317.44,57.48,3.29,0.0,22.96
2013-08-26,12,456,407.77,55.57,3.18,0.0,23.36
2013-08-26,12,458,459.19,63.93,3.75,0.0,21.65
2013-08-26,12,462,410.97,61.7,3.3,0.0,21.8
2013-08-26,13,413,444.05,50.67,4.82,0.0,23.16
2013-08-26,13,415,464.33,56.22,18.26,0.0,23.02
2013-08-26,13,417,341.4,56.26,4.3,0.0,23.17
2013-08-26,13,419,440.61,56.7,26.84,0.0,53.74
2013-08-26,13,421,325.05,57.22,20.32,0.0,22.73
2013-08-26,13,422,401.17,58.34,29.69,0.0,22.83
2013-08-26,13,423,336.18,54.29,3.35,0.0,23.69
2013-08-26,13,424,381.3,53.94,2.91,0.0,24.03
2013-08-26,13,442,438.55,54.62,3.82,0.0,23.7
2013-08-26,13,446,468.99,57.73,3.18,0.0,22.75
2013-08-26,13,448,365.44,57.02,4.06,0.0,23.21
2013-08-26,13,452,343.46,51.17,2.77,0.0,23.02
2013-08-26,13,454,319.77,57.79,3.28,0.0,22.97
2013-08-26,13,456,407.48,55.79,3.16,0.0,23.49
2013-08-26,13,458,477.72,60.24,3.82,0.0,22.95
2013-08-26,13,462,419.35,63.79,3.35,0.0,21.48
2013-08-26,14,413,444.16,50.91,13.66,0.0,23.06
2013-08-26,14,415,468.71,56.57,24.5,0.0,22.95
2013-08-26,14,417,342.76,56.5,12.31,0.0,23.11
2013-08-26,14,419,439.1,56.99,41.33,0.0,51.37
2013-08-26,14,421,326.36,57.32,37.93,0.0,22.71
2013-08-26,14,422,403.04,58.49,46.56,0.0,22.79
2013-08-26,14,423,338.47,54.42,3.38,0.0,23.69
2013-08-26,14,424,383.63,54.06,2.86,0.0,24.04
2013-08-26,14,442,441.49,54.69,3.92,0.0,23.69
2013-08-26,14,446,469.92,57.84,3.25,0.0,22.74
2013-08-26,14,448,367.64,57.18,3.95,0.0,23.22
2013-08-26,14,452,345.61,51.33,2.76,0.0,23.03
2013-08-26,14,454,320.75,57.89,3.2,0.0,22.99
2013-08-26,14,456,412.74,55.62,3.18,0.0,23.61
2013-08-26,14,458,478.2,58.82,3.84,0.0,22.96
2013-08-26,14,462,423.89,63.9,3.3,0.0,21.35
2013-08-26,15,413,446.44,50.02,46.15,0.0,23.03
2013-08-26,15,415,469.29,56.07,47.39,0.0,22.93
2013-08-26,15,417,344.03,55.86,41.98,0.0,23.11
2013-08-26,15,419,439.71,56.36,94.48,0.0,58.34
2013-08-26,15,421,331.29,56.63,104.59,0.0,22.73
2013-08-26,15,422,403.49,57.39,109.82,0.0,22.82
2013-08-26,15,423,339.21,53.87,3.49,0.0,23.7
2013-08-26,15,424,384.48,53.52,2.9,0.0,24.04
2013-08-26,15,442,443.07,53.83,4.42,0.0,23.69
2013-08-26,15,446,472.0,56.87,3.38,0.0,22.73
2013-08-26,15,448,369.82,56.48,4.06,0.0,23.22
2013-08-26,15,452,347.44,50.74,2.75,0.0,23.03
2013-08-26,15,454,322.42,57.35,3.26,0.0,22.99
2013-08-26,15,456,413.05,54.77,3.1,0.0,23.64
2013-08-26,15,458,480.15,57.21,3.8,0.0,22.94
2013-08-26,15,462,425.32,62.61,3.36,0.0,21.29
2013-08-26,16,413,459.86,49.42,66.27,0.0,23.24
2013-08-26,16,415,475.04,55.73,60.52,0.0,22.99
2013-08-26,16,417,351.28,55.48,59.92,0.0,23.18
2013-08-26,16,419,489.36,55.99,112.46,12.14,59.28
2013-08-26,16,421,346.41,56.11,144.9,0.0,22.87
2013-08-26,16,422,413.7,56.91,148.02,0.0,22.91
2013-08-26,16,423,384.66,53.58,34.09,16.84,23.76
2013-08-26,16,424,392.48,53.21,2.89,0.0,24.04
2013-08-26,16,442,451.96,53.59,5.03,0.0,23.66
2013-08-26,16,446,479.91,56.58,3.86,0.0,22.7
2013-08-26,16,448,376.32,56.12,4.15,0.0,23.21
2013-08-26,16,452,354.16,50.41,2.79,0.0,23.03
2013-08-26,16,454,330.71,57.04,3.24,0.0,22.98
2013-08-26,16,456,420.92,54.32,3.16,0.0,23.65
2013-08-26,16,458,492.4,57.03,3.81,0.0,22.94
2013-08-26,16,462,437.94,62.57,3.32,0.0,21.31
2013-08-26,17,413,462.55,49.06,111.3,0.0,23.24
2013-08-26,17,415,480.7,55.34,89.19,0.0,23.12
2013-08-26,17,417,357.04,54.97,100.35,0.0,23.33
2013-08-26,17,419,682.54,55.74,163.48,10.88,58.0
2013-08-26,17,421,356.06,55.61,225.48,0.0,23.01
2013-08-26,17,422,418.65,56.23,224.48,0.0,23.07
2013-08-26,17,423,664.61,54.06,39.66,28.98,24.07
2013-08-26,17,424,402.96,52.94,2.9,0.0,24.07
2013-08-26,17,442,456.32,53.31,5.12,0.0,23.67
2013-08-26,17,446,484.22,56.23,3.88,0.0,22.73
2013-08-26,17,448,381.76,55.82,4.05,0.0,23.21
2013-08-26,17,452,359.21,50.16,2.88,0.0,23.04
2013-08-26,17,454,336.91,56.78,3.32,0.0,22.98
2013-08-26,17,456,426.78,53.97,3.32,0.0,23.67
2013-08-26,17,458,505.74,56.53,35.25,15.0,22.96
2013-08-26,17,462,437.39,62.3,3.78,0.0,21.24
2013-08-26,18,413,541.52,49.04,112.02,8.8,23.5
2013-08-26,18,415,484.12,54.94,69.52,0.0,23.24
2013-08-26,18,417,358.57,54.47,74.79,0.0,23.49
2013-08-26,18,419,776.07,55.35,127.68,15.11,64.41
2013-08-26,18,421,366.72,55.16,195.76,0.0,23.17
2013-08-26,18,422,419.98,55.7,186.7,0.0,23.22
2013-08-26,18,423,711.06,53.47,40.15,29.39,24.34
2013-08-26,18,424,409.88,52.72,2.98,0.0,24.12
2013-08-26,18,442,458.03,53.04,5.35,0.0,23.75
2013-08-26,18,446,487.06,55.93,3.9,0.0,22.79
2013-08-26,18,448,384.43,55.59,4.53,0.0,23.23
2013-08-26,18,452,360.7,49.95,3.45,0.0,23.06
2013-08-26,18,454,339.0,56.55,3.47,0.0,23.0
2013-08-26,18,456,429.91,53.67,3.94,0.0,23.7
2013-08-26,18,458,505.61,56.44,44.8,10.3,22.95
2013-08-26,18,462,439.11,62.55,4.47,0.0,21.2
2013-08-26,19,413,526.45,48.58,110.66,0.0,23.82
2013-08-26,19,415,603.41,55.04,53.42,24.38,23.46
2013-08-26,19,417,383.42,54.52,83.17,0.0,23.57
2013-08-26,19,419,881.8,55.47,122.09,15.45,58.36
2013-08-26,19,421,381.06,55.2,200.27,0.0,23.21
2013-08-26,19,422,452.14,55.93,195.5,0.0,23.28
2013-08-26,19,423,584.59,53.09,7.5,7.48,24.46
2013-08-26,19,424,434.78,52.77,2.98,0.0,24.18
2013-08-26,19,442,489.39,53.05,5.34,0.0,23.89
2013-08-26,19,446,518.64,56.1,3.95,0.0,22.87
2013-08-26,19,448,406.65,55.71,4.54,0.0,23.27
2013-08-26,19,452,382.61,50.03,3.47,0.0,23.1
2013-08-26,19,454,359.2,56.52,3.35,0.0,23.07
2013-08-26,19,456,452.27,53.71,3.91,0.0,23.78
2013-08-26,19,458,578.27,57.5,25.25,19.03,22.89
2013-08-26,19,462,486.81,62.51,4.38,0.0,21.5
2013-08-26,20,413,550.92,48.89,106.09,0.0,23.82
2013-08-26,20,415,846.17,55.15,57.11,27.99,23.97
2013-08-26,20,417,429.38,55.01,81.7,0.0,23.58
2013-08-26,20,419,757.3,55.59,114.49,16.25,59.89
2013-08-26,20,421,394.15,55.93,202.59,0.0,23.14
2013-08-26,20,422,493.43,56.4,215.78,0.0,23.36
2013-08-26,20,423,473.09,53.07,3.88,0.0,24.25
2013-08-26,20,424,532.19,53.21,10.0,4.78,24.36
2013-08-26,20,442,541.3,53.31,20.72,1.61,24.03
2013-08-26,20,446,568.76,56.58,3.96,0.0,22.93
2013-08-26,20,448,446.65,56.08,4.56,0.0,23.33
2013-08-26,20,452,420.12,50.33,3.37,0.0,23.16
2013-08-26,20,454,395.17,56.74,3.47,0.0,23.13
2013-08-26,20,456,497.27,54.05,3.98,0.0,23.84
2013-08-26,20,458,608.68,57.83,39.98,21.02,23.03
2013-08-26,20,462,525.0,62.57,4.37,0.0,21.77
2013-08-26,21,413,563.17,48.64,104.75,0.0,23.9
2013-08-26,21,415,665.68,54.6,54.77,5.77,23.85
2013-08-26,21,417,444.51,55.03,75.73,0.0,23.55
2013-08-26,21,419,863.69,56.28,113.22,22.66,72.19
2013-08-26,21,421,405.34,55.92,198.09,0.0,23.03
2013-08-26,21,422,506.14,56.16,223.2,0.0,23.44
2013-08-26,21,423,450.32,53.02,3.8,0.0,24.17
2013-08-26,21,424,503.05,52.91,2.94,0.0,24.44
2013-08-26,21,442,550.79,53.04,5.58,0.0,24.13
2013-08-26,21,446,586.01,56.49,4.0,0.0,22.97
2013-08-26,21,448,463.44,56.08,4.66,0.0,23.37
2013-08-26,21,452,436.74,50.34,3.45,0.0,23.2
2013-08-26,21,454,411.93,56.7,3.53,0.0,23.19
2013-08-26,21,456,514.67,54.06,3.94,0.0,23.88
2013-08-26,21,458,598.43,57.41,13.1,4.54,22.96
2013-08-26,21,462,532.4,61.77,4.53,0.0,21.91
2013-08-26,22,413,592.96,47.9,98.58,0.0,24.15
2013-08-26,22,415,621.93,54.6,57.88,8.78,23.56
2013-08-26,22,417,468.15,54.8,69.03,0.0,23.53
2013-08-26,22,419,949.48,55.67,108.05,27.19,98.63
2013-08-26,22,421,408.43,55.43,188.45,0.0,23.01
2013-08-26,22,422,530.77,55.61,222.31,0.0,23.53
2013-08-26,22,423,459.63,52.79,3.77,0.0,24.15
2013-08-26,22,424,509.33,52.56,2.87,0.0,24.45
2013-08-26,22,442,653.55,52.73,29.04,10.19,24.27
2013-08-26,22,446,614.4,56.13,4.0,0.0,23.01
2013-08-26,22,448,485.67,55.82,4.69,0.0,23.41
2013-08-26,22,452,457.99,50.11,3.47,0.0,23.25
2013-08-26,22,454,432.65,56.46,3.48,0.0,23.23
2013-08-26,22,456,540.86,53.75,3.96,0.0,23.93
2013-08-26,22,458,663.22,57.14,49.59,24.92,22.98
2013-08-26,22,462,558.08,61.29,4.55,0.0,21.9
2013-08-26,23,413,593.41,46.93,91.37,0.0,24.46
2013-08-26,23,415,686.0,54.21,56.76,19.48,23.69
2013-08-26,23,417,468.3,54.32,61.09,0.0,23.57
2013-08-26,23,419,685.26,54.38,124.62,3.01,75.38
2013-08-26,23,421,405.54,54.72,187.55,0.0,23.05
2013-08-26,23,422,530.69,54.95,225.01,0.0,23.63
2013-08-26,23,423,463.83,52.48,3.72,0.0,24.15
2013-08-26,23,424,512.5,52.25,2.88,0.0,24.46
2013-08-26,23,442,903.45,52.05,51.8,17.91,24.81
2013-08-26,23,446,619.1,55.69,4.06,0.0,23.05
2013-08-26,23,448,490.95,55.47,4.56,0.0,23.45
2013-08-26,23,452,465.63,49.81,3.46,0.0,23.29
2013-08-26,23,454,440.75,56.15,3.52,0.0,23.27
2013-08-26,23,456,554.73,53.4,14.28,1.53,23.97
2013-08-26,23,458,613.39,56.72,6.31,0.0,22.88
2013-08-26,23,462,551.48,60.82,4.44,0.0,21.87
2013-08-27,0,413,579.7,45.91,128.77,0.0,24.89
2013-08-27,0,415,592.18,53.85,63.41,0.0,23.64
2013-08-27,0,417,447.74,54.0,51.82,0.0,23.63
2013-08-27,0,419,564.09,54.23,127.87,0.0,62.01
2013-08-27,0,421,416.69,54.39,173.62,0.0,23.25
2013-08-27,0,422,514.92,54.4,212.23,0.0,23.76
2013-08-27,0,423,455.0,52.2,3.61,0.0,24.19
2013-08-27,0,424,503.98,51.97,2.85,0.0,24.51
2013-08-27,0,442,921.83,51.22,51.66,22.59,25.15
2013-08-27,0,446,600.97,55.26,3.83,0.0,23.13
2013-08-27,0,448,482.68,55.18,4.59,0.0,23.5
2013-08-27,0,452,456.79,49.56,3.15,0.0,23.32
2013-08-27,0,454,432.21,55.88,3.51,0.0,23.31
2013-08-27,0,456,538.07,53.04,3.54,0.0,24.02
2013-08-27,0,458,585.52,56.55,6.04,0.0,22.89
2013-08-27,0,462,526.34,60.69,4.37,0.0,21.85
2013-08-27,1,413,533.15,44.78,214.56,0.0,25.38
2013-08-27,1,415,540.05,53.83,71.59,0.0,23.66
2013-08-27,1,417,407.59,53.68,54.01,0.0,23.78
2013-08-27,1,419,511.02,54.43,157.45,0.0,124.47
2013-08-27,1,421,395.39,54.09,179.67,0.0,23.45
2013-08-27,1,422,470.94,53.81,218.45,0.0,24.05
2013-08-27,1,423,426.75,52.03,3.58,0.0,24.22
2013-08-27,1,424,479.27,51.81,6.57,2.08,24.57
2013-08-27,1,442,728.33,50.57,26.11,4.9,25.19
2013-08-27,1,446,555.63,55.1,3.99,0.0,23.17
2013-08-27,1,448,453.91,55.04,4.58,0.0,23.53
2013-08-27,1,452,430.53,49.44,3.23,0.0,23.36
2013-08-27,1,454,406.26,55.73,3.38,0.0,23.34
2013-08-27,1,456,499.14,52.9,3.63,0.0,24.05
2013-08-27,1,458,539.47,56.5,5.72,0.0,22.93
2013-08-27,1,462,487.96,60.78,7.79,2.58,21.84
2013-08-27,2,413,497.07,44.02,38.09,0.0,25.45
2013-08-27,2,415,499.29,53.41,39.49,0.0,23.69
2013-08-27,2,417,369.89,53.03,22.78,0.0,23.87
2013-08-27,2,419,469.97,54.22,72.37,0.0,75.02
2013-08-27,2,421,358.67,53.62,87.43,0.0,23.48
2013-08-27,2,422,432.99,52.62,112.55,0.0,24.37
2013-08-27,2,423,394.17,51.81,3.54,0.0,24.24
2013-08-27,2,424,445.34,51.56,2.8,0.0,24.61
2013-08-27,2,442,504.77,50.34,5.14,0.0,24.85
2013-08-27,2,446,513.31,54.87,5.26,0.0,23.16
2013-08-27,2,448,421.12,54.82,4.3,0.0,23.55
2013-08-27,2,452,397.61,49.26,2.83,0.0,23.37
2013-08-27,2,454,375.51,55.53,3.29,0.0,23.36
2013-08-27,2,456,461.44,52.64,3.26,0.0,24.07
2013-08-27,2,458,497.3,56.06,3.81,0.0,22.95
2013-08-27,2,462,529.28,60.04,42.29,8.64,22.19
2013-08-27,3,413,470.96,44.56,3.95,0.0,25.17
2013-08-27,3,415,473.03,53.79,17.69,0.0,23.51
2013-08-27,3,417,349.63,53.72,3.5,0.0,23.62
2013-08-27,3,419,449.06,54.39,3.84,0.0,64.12
2013-08-27,3,421,332.4,54.4,18.44,0.0,23.21
2013-08-27,3,422,405.93,53.06,27.82,0.0,24.13
2013-08-27,3,423,362.93,51.76,3.54,0.0,24.23
2013-08-27,3,424,407.18,51.48,2.91,0.0,24.61
2013-08-27,3,442,457.6,50.7,3.9,0.0,24.62
2013-08-27,3,446,484.18,54.98,3.75,0.0,23.14
2013-08-27,3,448,387.83,54.81,4.14,0.0,23.54
2013-08-27,3,452,367.49,49.22,2.82,0.0,23.38
2013-08-27,3,454,344.82,55.49,3.32,0.0,23.36
2013-08-27,3,456,428.42,52.6,3.1,0.0,24.06
2013-08-27,3,458,480.92,56.24,3.81,0.0,23.0
2013-08-27,3,462,429.37,59.38,3.33,0.0,22.37
2013-08-27,4,413,475.62,44.13,3.83,0.0,24.9
2013-08-27,4,415,478.79,53.18,17.36,0.0,23.4
2013-08-27,4,417,355.27,53.17,3.44,0.0,23.45
2013-08-27,4,419,456.26,53.87,3.61,0.0,62.4
2013-08-27,4,421,339.62,53.79,18.2,0.0,23.11
2013-08-27,4,422,417.25,52.71,27.5,0.0,23.84
2013-08-27,4,423,355.98,51.28,3.45,0.0,24.21
2013-08-27,4,424,402.11,50.99,2.87,0.0,24.59
2013-08-27,4,442,453.97,50.21,3.22,0.0,24.44
2013-08-27,4,446,485.72,54.11,3.29,0.0,23.11
2013-08-27,4,448,382.17,54.22,4.11,0.0,23.51
2013-08-27,4,452,360.21,48.73,2.79,0.0,23.35
2013-08-27,4,454,338.13,55.01,3.28,0.0,23.34
2013-08-27,4,456,425.14,51.99,3.23,0.0,24.04
2013-08-27,4,458,490.04,54.37,3.82,0.0,23.01
2013-08-27,4,462,432.7,57.96,3.34,0.0,22.39
2013-08-27,5,413,474.15,43.98,3.86,0.0,24.63
2013-08-27,5,415,484.81,52.71,17.24,0.0,23.39
2013-08-27,5,417,359.26,52.78,3.4,0.0,23.43
2013-08-27,5,419,459.95,53.53,3.59,0.0,61.58
2013-08-27,5,421,344.6,53.18,18.16,0.0,23.14
2013-08-27,5,422,422.17,52.53,27.51,0.0,23.59
2013-08-27,5,423,355.09,50.7,3.46,0.0,24.18
2013-08-27,5,424,402.78,50.44,2.86,0.0,24.55
2013-08-27,5,442,458.56,49.8,3.48,0.0,24.29
2013-08-27,5,446,491.74,53.39,3.26,0.0,23.07
2013-08-27,5,448,384.5,53.54,4.16,0.0,23.47
2013-08-27,5,452,363.9,48.12,2.71,0.0,23.33
2013-08-27,5,454,339.92,54.43,3.33,0.0,23.31
2013-08-27,5,456,429.52,51.25,3.04,0.0,24.0
2013-08-27,5,458,484.92,54.64,3.74,0.0,22.47
2013-08-27,5,462,437.26,57.04,3.36,0.0,22.38
2013-08-27,6,413,470.12,44.18,3.85,0.0,24.39
2013-08-27,6,415,484.27,52.43,17.27,0.0,23.38
2013-08-27,6,417,358.63,52.55,3.37,0.0,23.41
2013-08-27,6,419,458.78,53.28,3.59,0.0,60.78
2013-08-27,6,421,343.34,52.9,18.18,0.0,23.1
2013-08-27,6,422,418.69,52.72,27.53,0.0,23.37
2013-08-27,6,423,354.44,50.33,3.43,0.0,24.16
2013-08-27,6,424,399.64,50.1,2.82,0.0,24.52
2013-08-27,6,442,456.16,49.66,3.8,0.0,24.19
2013-08-27,6,446,489.07,53.06,3.25,0.0,23.03
2013-08-27,6,448,382.74,53.15,4.09,0.0,23.44
2013-08-27,6,452,360.11,47.78,2.74,0.0,23.29
2013-08-27,6,454,340.17,54.05,3.23,0.0,23.27
2013-08-27,6,456,427.33,50.88,3.22,0.0,23.9
2013-08-27,6,458,468.51,57.36,3.71,0.0,21.46
2013-08-27,6,462,435.14,56.65,3.32,0.0,22.34
2013-08-27,7,413,465.93,44.75,3.79,0.0,24.19
2013-08-27,7,415,480.72,52.48,17.31,0.0,23.3
2013-08-27,7,417,356.67,52.66,3.44,0.0,23.35
2013-08-27,7,419,457.43,53.42,3.59,0.0,59.16
2013-08-27,7,421,342.25,53.03,18.14,0.0,23.01
2013-08-27,7,422,416.68,53.28,27.63,0.0,23.21
2013-08-27,7,423,355.43,50.24,3.46,0.0,24.15
2013-08-27,7,424,398.93,50.03,2.93,0.0,24.5
2013-08-27,7,442,454.03,49.87,4.01,0.0,24.13
2013-08-27,7,446,487.88,53.19,3.25,0.0,23.01
2013-08-27,7,448,382.25,53.12,4.06,0.0,23.42
2013-08-27,7,452,360.86,47.74,2.73,0.0,23.27
2013-08-27,7,454,336.9,53.97,3.31,0.0,23.25
2013-08-27,7,456,424.04,50.99,3.16,0.0,23.81
2013-08-27,7,458,463.75,59.49,3.71,0.0,21.0
2013-08-27,7,462,434.07,56.91,3.35,0.0,22.29
2013-08-27,8,413,456.77,45.87,3.83,0.0,24.03
2013-08-27,8,415,472.59,53.05,17.34,0.0,23.22
2013-08-27,8,417,350.67,53.28,3.48,0.0,23.28
2013-08-27,8,419,450.3,54.1,3.64,0.0,55.98
2013-08-27,8,421,334.06,53.71,18.17,0.0,22.93
2013-08-27,8,422,408.4,54.39,27.63,0.0,23.11
2013-08-27,8,423,347.61,50.54,3.46,0.0,24.17
2013-08-27,8,424,393.01,50.35,2.9,0.0,24.49
2013-08-27,8,442,447.21,50.57,3.92,0.0,24.1
2013-08-27,8,446,479.36,53.93,3.27,0.0,23.0
2013-08-27,8,448,375.45,53.61,4.08,0.0,23.41
2013-08-27,8,452,352.01,48.12,2.76,0.0,23.26
2013-08-27,8,454,331.5,54.3,3.26,0.0,23.24
2013-08-27,8,456,417.94,51.57,3.13,0.0,23.76
2013-08-27,8,458,452.41,61.78,3.75,0.0,20.78
2013-08-27,8,462,424.65,57.92,3.28,0.0,22.26
2013-08-27,9,413,451.91,46.61,3.79,0.0,23.84
2013-08-27,9,415,467.88,53.57,17.43,0.0,23.11
2013-08-27,9,417,346.62,53.75,3.4,0.0,23.2
2013-08-27,9,419,441.89,54.67,3.59,0.0,54.44
2013-08-27,9,421,326.5,54.27,18.16,0.0,22.84
2013-08-27,9,422,404.29,55.04,27.62,0.0,23.02
2013-08-27,9,423,342.61,50.77,3.46,0.0,24.19
2013-08-27,9,424,387.13,50.58,2.89,0.0,24.5
2013-08-27,9,442,442.11,51.02,3.95,0.0,24.07
2013-08-27,9,446,474.37,54.36,3.22,0.0,22.99
2013-08-27,9,448,369.5,53.99,4.06,0.0,23.41
2013-08-27,9,452,349.21,48.46,2.75,0.0,23.26
2013-08-27,9,454,324.41,54.6,3.22,0.0,23.23
2013-08-27,9,456,413.33,52.05,3.11,0.0,23.72
2013-08-27,9,458,451.94,62.46,3.73,0.0,20.67
2013-08-27,9,462,421.14,58.37,3.33,0.0,22.24
2013-08-27,10,413,449.09,45.3,3.83,0.0,23.63
2013-08-27,10,415,463.32,52.86,17.31,0.0,22.99
2013-08-27,10,417,344.28,52.86,3.45,0.0,23.1
2013-08-27,10,419,437.45,53.81,3.61,0.0,54.52
2013-08-27,10,421,324.82,53.23,18.17,0.0,22.74
2013-08-27,10,422,401.4,53.46,27.54,0.0,22.9
2013-08-27,10,423,340.31,49.86,3.42,0.0,24.21
2013-08-27,10,424,384.26,49.78,2.91,0.0,24.5
2013-08-27,10,442,438.99,49.7,4.02,0.0,24.01
2013-08-27,10,446,472.5,52.79,3.3,0.0,22.96
2013-08-27,10,448,367.61,52.97,4.08,0.0,23.38
2013-08-27,10,452,345.51,47.63,2.82,0.0,23.23
2013-08-27,10,454,322.09,53.79,3.29,0.0,23.2
2013-08-27,10,456,409.68,51.17,3.07,0.0,23.67
2013-08-27,10,458,448.03,59.23,3.71,0.0,20.62
2013-08-27,10,462,418.6,56.3,3.3,0.0,22.18
2013-08-27,11,413,447.16,43.55,3.74,0.0,23.4
2013-08-27,11,415,463.49,51.4,17.34,0.0,22.84
2013-08-27,11,417,342.8,51.35,3.41,0.0,22.96
2013-08-27,11,419,435.46,52.2,3.64,0.0,41.92
2013-08-27,11,421,323.98,51.45,18.23,0.0,22.62
2013-08-27,11,422,402.17,51.28,27.63,0.0,22.78
2013-08-27,11,423,340.45,48.29,3.5,0.0,24.19
2013-08-27,11,424,383.78,48.31,2.87,0.0,24.47
2013-08-27,11,442,440.09,47.78,3.92,0.0,23.94
2013-08-27,11,446,470.36,50.56,3.29,0.0,22.91
2013-08-27,11,448,367.96,51.1,4.1,0.0,23.34
2013-08-27,11,452,345.66,46.07,2.78,0.0,23.19
2013-08-27,11,454,321.24,52.31,3.27,0.0,23.15
2013-08-27,11,456,409.67,49.45,3.16,0.0,23.59
2013-08-27,11,458,449.38,56.3,3.71,0.0,20.63
2013-08-27,11,462,419.05,53.75,3.34,0.0,22.1
2013-08-27,12,413,447.18,43.68,3.83,0.0,23.23
2013-08-27,12,415,463.73,50.93,17.28,0.0,22.7
2013-08-27,12,417,341.53,50.97,3.41,0.0,22.85
2013-08-27,12,419,436.64,51.74,3.63,0.0,38.62
2013-08-27,12,421,325.86,50.96,18.23,0.0,22.54
2013-08-27,12,422,403.37,51.08,27.64,0.0,22.69
2013-08-27,12,423,342.25,47.54,3.5,0.0,24.16
